6283,w6283.jp2,web/w6283.jp2,c/ce2d0e7e-54cd-4ceb-a0cc-8e58e744de3f.jp2
22312,w22312.jp2,web/w22312.jp2,a/a2293c5c-89f3-4817-882d-fefc04ae5711.jp2
14686,w14686.jp2,web/w14686.jp2,9/9884eb07-cb85-4fc7-910a-5dc66b7e013b.jp2
39098,w39098.jp2,web/w39098.jp2,a/aae9d525-55db-4455-80ed-1d3cb0965957.jp2
28479,t28479.jp2,liv/t28479.jp2,b/b805239e-90ea-451d-b727-f5da6085ec51.jp2
17700,w17700.jp2,web/w17700.jp2,6/6e3f50d1-d0d0-4517-8205-fae258c2450a.jp2
27288-CNV00044,27288-CNV00044.jp2,archive/crsbi_nt_archive/27288-CNV00044.jp2,b/b98bfc83-cfd9-46ca-a20c-742ef336f465.jp2
28039,28039.jp2,archive/crsbi_he_archive/28039.jp2,0/0801e607-083a-438c-83c4-14c6d2e54da1.jp2
11205,w11205.jp2,web/w11205.jp2,8/83ab3b73-5004-4fa1-b6dd-7cc374e9d8ba.jp2
15870,w15870.jp2,web/w15870.jp2,f/f02821d9-1a4a-455f-a8f2-a99a0f13c2d0.jp2
Dscn0835-18637,Dscn0835-18637.jp2,archive/crsbi_ca_archive/Dscn0835-18637.jp2,6/61d4da6b-75cf-4fc5-b305-7b5781f4df35.jp2
4000,w4000.jp2,web/w4000.jp2,8/8d3c531c-8fa7-4c25-9c28-cd40aedd8e5d.jp2
17697,17697.jp2,archive/crsbi_nf_archive/17697.jp2,3/3b18c62a-3071-475f-9af5-d257b879cb72.jp2
36771,(36771).jp2,archive/crsbi_ha_archive/(36771).jp2,3/3befcdc5-9329-4efb-9cf9-790bd0267809.jp2
45278,w45278.jp2,web/w45278.jp2,b/ba06d1d6-01e3-4204-b21c-fee179642a87.jp2
1286,1286.jp2,archive/crsbi_yw_archive/1286.jp2,6/6212788c-0baf-472f-bc6f-cee37df27757.jp2
41560,w41560.jp2,web/w41560.jp2,5/5e89e1e8-5994-44c9-89e6-cd1299d7243b.jp2
20411,20411.jp2,archive/crsbi_ye_archive/20411.jp2,2/209f2d24-e8e4-46c2-bd4e-eeb735428466.jp2
41517,w41517.jp2,web/w41517.jp2,a/a43bbbf4-4c58-420b-8695-f746672745e0.jp2
46706,46706.jp2,archive/crsbi_li_archive/46706.jp2,5/55abcc5f-b23f-4dea-ab4d-6f1374b0f665.jp2
5631,w5631.jp2,web/w5631.jp2,b/be4d9820-4060-4fa6-95e6-3939a015835a.jp2
24342,w24342.jp2,web/w24342.jp2,0/040daf1a-db78-41fe-a41c-b8f1f1122547.jp2
2284,2284.jp2,archive/crsbi_yw_archive/2284.jp2,7/7e27fdc4-f955-43df-9c6c-011a43891ceb.jp2
14574,w14574.jp2,web/w14574.jp2,c/ccbd8dd1-b3b2-4609-b857-d12fe52fa9ca.jp2
9412,w9412.jp2,web/w9412.jp2,4/470914db-fad2-4e6d-bd06-ee057d1fd22d.jp2
15418,15418.jp2,archive/crsbi_yw_archive/15418.jp2,c/c1d65c83-eb5b-4a5c-aee1-450e523a9c7f.jp2
25435,25435.jp2,archive/crsbi_nh_archive/25435.jp2,4/472be170-2125-4ab7-b864-c232e7df9b4c.jp2
35239,35239.jp2,archive/crsbi_ye_archive/35239.jp2,f/fb9697ca-5f97-4548-8f37-4f4d7027f262.jp2
18400,t18400.jp2,liv/t18400.jp2,9/9ca94c6f-01c8-4ffe-b8b0-c014d8fad40c.jp2
47940,(47940).jp2,archive/crsbi_yn_archive/(47940).jp2,a/a2c20549-1212-44f1-ae45-1889e6b060c2.jp2
40499,(40499).jp2,archive/crsbi_bk_archive/(40499).jp2,c/cacf76aa-2325-40cd-89e9-c61d54357c84.jp2
641,641.jp2,archive/crsbi_yw_archive/641.jp2,5/5fd6738f-51da-43d0-9e1f-64bfd8dd8c54.jp2
43674,43674.jp2,archive/crsbi_ox_archive/43674.jp2,9/9e5af224-79a0-46cc-a12a-fcd7f7561f08.jp2
9211,w9211.jp2,web/w9211.jp2,7/72e79854-261d-4dd7-9fcc-6e9753c1a2f4.jp2
20846,20846.jp2,archive/crsbi_hu_archive/20846.jp2,0/0825d912-e2df-4a7f-b3b6-f4ca841dc112.jp2
49507,w49507.jp2,web/w49507.jp2,7/741dddb3-4dfc-4415-86f9-aad40064e41d.jp2
4629,w4629.jp2,web/w4629.jp2,4/47232b8f-2f20-4eaf-b32a-3ec61a18b4f4.jp2
1640,w1640.jp2,web/w1640.jp2,f/fddb79f1-977e-41be-80a2-aa150d31ef3c.jp2
434,w434.jp2,web/w434.jp2,c/c67628e4-f805-4abd-8f07-f418ba5d4608.jp2
10045,w10045.jp2,web/w10045.jp2,e/eb3df1ff-541e-486a-99a4-0e653103c2e3.jp2
1728,1728.jp2,archive/crsbi_yw_archive/1728.jp2,b/b89109ab-ed7b-4d63-baf5-48bb5ba73b09.jp2
12611,w12611.jp2,web/w12611.jp2,9/9d0d8675-8d71-4fc8-87f7-916a5ba01d16.jp2
10786,w10786.jp2,web/w10786.jp2,e/e72833ee-e6cc-4899-92d2-331963a87878.jp2
20105,w20105.jp2,web/w20105.jp2,9/9800db55-b8ae-4858-9971-9358b8e20e64.jp2
15614,15614.jp2,archive/crsbi_yw_archive/15614.jp2,3/32e9e961-2587-4b91-a076-c1aa3017c660.jp2
2325,2325.jp2,archive/crsbi_yw_archive/2325.jp2,b/b0a67944-cfdd-436a-a3d6-d8725fe22d54.jp2
47513,47513.jp2,archive/crsbi_yn_archive/47513.jp2,d/d980185d-546d-4962-b0f8-db414c9dd490.jp2
23201,23201.jp2,archive/crsbi_ye_archive/23201.jp2,d/da6494d0-953a-438b-bffc-3a0762c4e193.jp2
45581,w45581.jp2,web/w45581.jp2,8/83272cda-0788-482a-9153-1746f06eeff7.jp2
43320,(43320).jp2,archive/crsbi_de_archive/(43320).jp2,0/0b82faf1-be3c-4841-8b7a-fa102a680878.jp2
9423,9423.jp2,archive/crsbi_yw_archive/9423.jp2,f/f7ee47c9-9cd1-4260-b329-ee02b178d9f6.jp2
Dscn0204-18015,Dscn0204-18015.jp2,archive/crsbi_ca_archive/Dscn0204-18015.jp2,e/e4e99e02-6cbf-4e10-89c9-60b2ab538d20.jp2
26586,26586.jp2,archive/crsbi_hu_archive/26586.jp2,5/5be2665f-cf6a-41a2-b781-bcad0857321b.jp2
2155,w2155.jp2,web/w2155.jp2,f/f1318e58-15a6-4853-837d-6329758a4c42.jp2
30445-CNV00012,30445-CNV00012.jp2,archive/crsbi_nt_archive/30445-CNV00012.jp2,1/175e8385-14b5-417d-a7d0-6444e60a87cb.jp2
45538,w45538.jp2,web/w45538.jp2,6/6e2ab893-9200-4c3e-be66-38db431a5983.jp2
39655,w39655.jp2,web/w39655.jp2,a/a4b94d55-7e20-48d8-818a-e840349b1f24.jp2
39648,w39648.jp2,web/w39648.jp2,5/544d5c20-dfa3-4967-bb6f-440cb639b297.jp2
9647,w9647.jp2,web/w9647.jp2,2/25ae1c14-27f9-4e50-84b7-16706c658d04.jp2
27136,27136.jp2,archive/crsbi_hu_archive/27136.jp2,9/9d841c5f-027b-48dc-aaf2-a79a3d50157f.jp2
26454,26454.jp2,archive/crsbi_hu_archive/26454.jp2,4/463f27a9-f5f6-421b-bbf6-00e1270f96b6.jp2
24823,24823.jp2,archive/crsbi_nh_archive/24823.jp2,b/b4d7dc3a-fa00-4b1c-812b-d058e0fa2e7d.jp2
16705,16705.jp2,archive/crsbi_nf_archive/16705.jp2,b/b04814eb-fe7e-4b23-8e71-414ae8626684.jp2
1680,1680.jp2,archive/crsbi_yw_archive/1680.jp2,3/3c4c2ff4-c3e9-422f-a7e3-c5a99f0011e7.jp2
18302,t18302.jp2,liv/t18302.jp2,0/066be5b7-49e1-47da-9ccc-e4329af597e1.jp2
21464,21464.jp2,archive/crsbi_hu_archive/21464.jp2,0/0fec795e-074d-442a-9cde-0790cebfde25.jp2
14095,w14095.jp2,web/w14095.jp2,6/6eae6d6b-bbe3-4cf5-a41d-bcf4a9b4789d.jp2
39514,w39514.jp2,web/w39514.jp2,a/ad8c1888-ecee-468a-9d30-689bebc44853.jp2
22991,22991.jp2,archive/crsbi_nh_archive/22991.jp2,3/378342af-97a1-4aeb-85c8-f3e8cc7ee6ba.jp2
5676,w5676.jp2,web/w5676.jp2,9/988ebf00-6880-43d7-b7be-eba322c97c3b.jp2
48054,w48054.jp2,web/w48054.jp2,2/2c6e19dc-c283-464a-874e-85a62430419e.jp2
1523,w1523.jp2,web/w1523.jp2,b/bf5c8c9b-3711-4495-900b-24c77e4083dc.jp2
23570,23570.jp2,archive/crsbi_ch_archive/23570.jp2,0/03b798d1-0ff6-4ae0-9a96-dd926ed27f55.jp2
33145,33145.jp2,archive/crsbi_sf_archive/33145.jp2,c/ca182e1d-1be2-4d2b-8070-8837a5be6777.jp2
14089,w14089.jp2,web/w14089.jp2,d/d157cd93-cf33-4faf-8b50-c3cde867c739.jp2
23836,23836.jp2,archive/crsbi_ch_archive/23836.jp2,4/4f747cca-8ec3-43b5-bf16-7c1b78bea902.jp2
24618,24618.jp2,archive/crsbi_nh_archive/24618.jp2,d/dc23d5e2-a703-414c-a411-158a4182176e.jp2
8119,w8119.jp2,web/w8119.jp2,9/9e4e52e7-086c-4c71-8e97-19b48b9a2306.jp2
40240,(40240).jp2,archive/crsbi_ye_archive/(40240).jp2,8/801fdfaf-f325-44ba-ba3e-f7c697e77aff.jp2
1248,w1248.jp2,web/w1248.jp2,a/aa2c281c-92ef-43da-9c38-bddd9971b1be.jp2
17247,t17247.jp2,liv/t17247.jp2,9/983da4b1-d339-4120-a447-156a1c680986.jp2
10211,w10211.jp2,web/w10211.jp2,8/85ab5056-1ff6-4bd5-8652-ff3ece28033c.jp2
3484,w3484.jp2,web/w3484.jp2,c/c098dd1a-45e7-48bd-8863-3b12d74956ee.jp2
37240,37240.jp2,archive/crsbi_wa_archive/37240.jp2,2/26962f71-d56c-42ba-bcf6-3533ce481664.jp2
46750,46750.jp2,archive/crsbi_li_archive/46750.jp2,7/7900ea82-3aa6-4aec-b089-e3bd689a459b.jp2
43955,w43955.jp2,web/w43955.jp2,0/06fa0ad5-4840-4f09-8f3c-d7be3bd82ff1.jp2
9152,9152.jp2,archive/crsbi_yw_archive/9152.jp2,1/1177352f-51ba-41b9-9857-009b291fe47d.jp2
24591,24591.jp2,archive/crsbi_nh_archive/24591.jp2,3/32144076-80d8-4516-948d-e2de073ce4dd.jp2
9024,w9024.jp2,web/w9024.jp2,8/81047e33-f8a6-4500-99a5-49236c58aba2.jp2
3692,w3692.jp2,web/w3692.jp2,f/fad069bb-5ba2-4dd1-9be5-f61ca6cfd124.jp2
8469,w8469.jp2,web/w8469.jp2,9/902fd25f-4dcd-425d-b944-1dd2bd080a9c.jp2
21864,21864.jp2,archive/crsbi_hu_archive/21864.jp2,e/e60a66fc-d591-48c5-ad8a-66ad449cdd86.jp2
9748,w9748.jp2,web/w9748.jp2,f/f0fe176f-6e1a-42cb-a6f9-0ba6406e4cc5.jp2
35566,w35566.jp2,web/w35566.jp2,2/2af7afa2-89ad-4576-8f5a-3f3e19c98400.jp2
36098,36098.jp2,archive/crsbi_sf_archive/36098.jp2,f/f14615cb-5af0-4dd2-b0fd-49e74c145599.jp2
21507,21507.jp2,archive/crsbi_hu_archive/21507.jp2,1/1f95a6d2-4353-4b54-95b3-4bc215f4cf19.jp2
24456,w24456.jp2,web/w24456.jp2,f/f57aec18-eaeb-40bd-a381-c024f59e7abc.jp2
41127,(41127).jp2,archive/crsbi_he_archive/(41127).jp2,c/cf05b080-3771-4c4e-a515-0dafa0f8e794.jp2
42123,w42123.jp2,web/w42123.jp2,0/01c6dad4-1390-4da7-9b62-fa6dd87d80e6.jp2
24661,24661.jp2,archive/crsbi_nh_archive/24661.jp2,f/f60c42e1-55d2-429a-8d9e-54450f226676.jp2
20481,w20481.jp2,web/w20481.jp2,c/c725e14f-9def-4d4a-8b9c-f91aaf318fea.jp2
7160,w7160.jp2,web/w7160.jp2,f/fe100c87-7c14-482b-9aee-8547c58eb5e1.jp2
49212,w49212.jp2,web/w49212.jp2,f/fcf5c2a7-8dab-4881-9ed7-0776dbb50619.jp2
49225,w49225.jp2,web/w49225.jp2,7/797c5ba4-2778-4fa1-961a-38c146014214.jp2
28195,28195.jp2,archive/crsbi_he_archive/28195.jp2,e/ee94c386-5fbf-4b83-be37-14747fe12e4a.jp2
14996,w14996.jp2,web/w14996.jp2,7/7aafc398-dd71-46dc-a25a-f3562c30bef0.jp2
11563,w11563.jp2,web/w11563.jp2,a/af7ee016-121a-4cf5-b0c6-dc9a2a456014.jp2
5775,5775.jp2,archive/crsbi_be_archive/5775.jp2,3/3e17d4ec-a5b3-4200-af29-d293a9daf1eb.jp2
2589,2589.jp2,archive/crsbi_yw_archive/2589.jp2,a/abf69dc0-bb5e-4bc4-adf8-fa95b2ab3df3.jp2
42525,(42525).jp2,archive/crsbi_gl_archive/(42525).jp2,9/9747faec-d511-415a-9372-735fe0035992.jp2
30346,30346.jp2,archive/crsbi_st_archive/30346.jp2,f/f5259e1f-8725-4f75-ab26-de617e0fb3f5.jp2
28106,28106.jp2,archive/crsbi_he_archive/28106.jp2,d/d206da92-1f4d-4727-94d4-2077fb0a9be7.jp2
44055,44055.jp2,archive/crsbi_wi_archive/44055.jp2,8/89c8879c-110e-4762-9462-58b296261968.jp2
42187,w42187.jp2,web/w42187.jp2,3/3fb7e036-c441-4498-980b-4a10f8256235.jp2
12576,w12576.jp2,web/w12576.jp2,c/c2662c63-c541-4b92-b8ac-7ab25e73ac67.jp2
27685,w27685.jp2,web/w27685.jp2,d/d19cd394-cf23-4d05-9bc0-2e1f89b482d9.jp2
3594,w3594.jp2,web/w3594.jp2,f/fd4bfa12-2453-4691-b917-52e477d494ac.jp2
11156,w11156.jp2,web/w11156.jp2,3/33aa1699-44e0-40e0-826b-496f384e2aa3.jp2
10301,w10301.jp2,web/w10301.jp2,5/56b5a7d8-3021-4e7f-8774-b990f9d45bb8.jp2
11714,11714.jp2,archive/crsbi_de_archive/11714.jp2,e/ef2110ee-ab20-44f2-b7f4-def0c91039f2.jp2
6016,w6016.jp2,web/w6016.jp2,0/0555a07b-0df0-4686-8213-6237399790d0.jp2
46129,46129.jp2,archive/crsbi_li_archive/46129.jp2,6/68a8f8d1-f188-451a-b69c-a52ca9051c45.jp2
31340,31340.jp2,archive/crsbi_sf_archive/31340.jp2,8/8c49960c-1e6a-4195-b2cd-0a9031f23061.jp2
20250,w20250.jp2,web/w20250.jp2,9/95dbc264-6b06-4d71-9003-ad446ae9d3f9.jp2
5733,5733.jp2,archive/crsbi_be_archive/5733.jp2,1/16b30adb-9394-45fc-8b79-ca138dea0c06.jp2
35038,35038.jp2,archive/crsbi_sf_archive/35038.jp2,e/e7c31614-2906-456b-a654-627771858c0d.jp2
45866,45866.jp2,archive/crsbi_li_archive/45866.jp2,7/743c17d7-3c91-4475-aca2-60a53d5311ff.jp2
3289,w3289.jp2,web/w3289.jp2,a/ae07cbe8-0b02-47f7-a80d-96148285dbcf.jp2
21934,21934.jp2,archive/crsbi_hu_archive/21934.jp2,3/32cfb2d1-c85c-459c-8d51-759c1a3f0fe7.jp2
39178,w39178.jp2,web/w39178.jp2,6/6ab7b91d-403a-4901-9a39-14f8ebbe5a14.jp2
45327,w45327.jp2,web/w45327.jp2,f/faa6db4a-7660-42b8-9be3-ffa781052e3f.jp2
Dscn0415-18172,Dscn0415-18172.jp2,archive/crsbi_ca_archive/Dscn0415-18172.jp2,1/171247e7-f983-4dd6-bade-f13704b7b7ee.jp2
21985,21985.jp2,archive/crsbi_hu_archive/21985.jp2,3/3cfce775-ca3a-47d1-8f2c-af8b17ac26be.jp2
46580,46580.jp2,archive/crsbi_li_archive/46580.jp2,0/03bb201e-96d2-45ec-932f-6f81e5d28f35.jp2
41195,41195.jp2,archive/crsbi_ox_archive/41195.jp2,8/80ec49a1-e834-47ab-9eb0-fff5e03c1ded.jp2
9882,w9882.jp2,web/w9882.jp2,0/0faa09e7-a4a9-4b48-af2a-b7866550d432.jp2
38825,(38825).jp2,archive/crsbi_bk_archive/(38825).jp2,f/f49d276a-5ec9-418f-9a76-a81019d588f3.jp2
696,696.jp2,archive/crsbi_yw_archive/696.jp2,b/b65ea99c-318f-4e5c-9ed5-23fb9c917a70.jp2
3525,w3525.jp2,web/w3525.jp2,8/87444fe6-569e-4aa8-8f4f-075ff97bb57d.jp2
45773,45773.jp2,archive/crsbi_li_archive/45773.jp2,4/440f3499-ba90-43c9-97a5-0a14ed66c5b8.jp2
37379,(37379).jp2,archive/crsbi_he_archive/(37379).jp2,4/4bc7e1ad-942a-461b-a166-d8aea7e14ac6.jp2
35890,35890.jp2,archive/crsbi_sf_archive/35890.jp2,8/82677da3-4330-4575-bb8b-ac7b6e1abb13.jp2
36558,(36558).jp2,archive/crsbi_sf_archive/(36558).jp2,3/326f89e7-12e5-44fb-ab55-492096089b0b.jp2
25833-17,25833-17.jp2,archive/crsbi_so_archive_COPY 2/25833-17.jp2,0/0e07faa0-6a04-4e3b-90d7-cb1dfbda8f88.jp2
23643,23643.jp2,archive/crsbi_ch_archive/23643.jp2,a/ad65e6ad-b466-453f-b50e-085ff6934204.jp2
43082,w43082.jp2,web/w43082.jp2,c/c3a70f88-b101-4c58-8e40-b264a8ae8bd6.jp2
20410,20410.jp2,archive/crsbi_ye_archive/20410.jp2,c/cbf24f9e-f0d3-4478-8098-aedd63240c6e.jp2
20729,20729.jp2,archive/crsbi_ca_archive/20729.jp2,7/7d875175-677a-4321-8b41-2cb0536a377d.jp2
45614,w45614.jp2,web/w45614.jp2,5/5cfcbb67-bafe-4af7-acea-86ddd7bf2ffb.jp2
9463,w9463.jp2,web/w9463.jp2,a/acc44cb4-599f-46f6-8417-fb14aa94006d.jp2
45727,45727.jp2,archive/crsbi_li_archive/45727.jp2,e/e56e3a35-5eb0-452e-b139-e916ed5e002f.jp2
19089,19089.jp2,archive/crsbi_ca_archive/19089.jp2,1/1fd9975f-7abf-4e20-b5a7-d32744abc2cd.jp2
1967,w1967.jp2,web/w1967.jp2,c/cb8a826c-d704-4b3a-b71e-9eada20adef8.jp2
31649,(31649).jp2,archive/crsbi_sf_archive/(31649).jp2,8/872e9012-0623-44bc-a87b-0d570708c684.jp2
6401,6401.jp2,archive/crsbi_ir_tg_archive/6401.jp2,5/5bdc02e1-9073-4890-947b-d1581ec7f9e8.jp2
16889,w16889.jp2,web/w16889.jp2,d/d85b2ae1-2e72-4d7b-9caa-5a0fa6a10caf.jp2
32296,32296.jp2,archive/crsbi_so_archive_COPY 2/32296.jp2,7/7a564daf-9ad1-4955-8b01-3eb68607d2c5.jp2
4627,w4627.jp2,web/w4627.jp2,1/1509cfbf-ffd0-481c-be67-e9eb54d75b79.jp2
49509,w49509.jp2,web/w49509.jp2,f/ff52d981-ed6f-42bc-889e-ed7e8c498d09.jp2
7185,w7185.jp2,web/w7185.jp2,7/736ba2a4-460c-4a61-a3f0-f9a1c88c6525.jp2
44626,44626.jp2,archive/crsbi_wi_archive/44626.jp2,d/da7140f4-af7e-46c0-94bb-cc82a103b5b2.jp2
26180,26180.jp2,archive/crsbi_hu_archive/26180.jp2,2/22c16607-d251-4983-813e-6e526c940c4e.jp2
14256,w14256.jp2,web/w14256.jp2,7/7b4122ff-7314-42dc-bc71-4a56c4b2be1b.jp2
48144,w48144.jp2,web/w48144.jp2,a/a7624f67-4324-4a4e-9887-8f86dc7b8208.jp2
44697,44697.jp2,archive/crsbi_wi_archive/44697.jp2,6/6ff8c623-9f2a-4db6-82ed-4fa9eed0634a.jp2
22477,22477.jp2,archive/crsbi_nh_archive/22477.jp2,0/0fa24b4d-8daa-4b6d-bd8f-df13c5c7f005.jp2
11204,w11204.jp2,web/w11204.jp2,f/f8becc7e-08a1-4591-9eed-7949a5e121aa.jp2
44991,44991.jp2,archive/crsbi_li_archive/44991.jp2,c/c469414f-d420-4e64-9d1c-483b0c26fd9b.jp2
6453,6453.jp2,archive/crsbi_ir_tg_archive/6453.jp2,7/77c014c6-3b8d-4c62-ad99-dfafa1f0cdee.jp2
32378,32378.jp2,archive/crsbi_so_archive_COPY 2/32378.jp2,5/5d03a414-f7f9-40e0-acca-f8a872250630.jp2
39070,w39070.jp2,web/w39070.jp2,6/6656015e-6f2c-4e5d-a7ce-fd79ba3aa283.jp2
30871,30871.jp2,archive/crsbi_st_archive/30871.jp2,1/11dc9ad8-4d53-4906-abc1-aceb02de06c6.jp2
24202,w24202.jp2,web/w24202.jp2,7/71e3a0fb-b8e2-4e45-beef-8659d39072d6.jp2
12879,w12879.jp2,web/w12879.jp2,2/2b95f59b-284e-48a3-a1e0-f513a4515b40.jp2
18171,t18171.jp2,liv/t18171.jp2,7/7874967a-5e13-44c3-af75-531aeb50e4db.jp2
27345-CNV00101,27345-CNV00101.jp2,archive/crsbi_nt_archive/27345-CNV00101.jp2,2/252b70f9-4198-4037-acd6-57c0a7582762.jp2
45203,w45203.jp2,web/w45203.jp2,e/edeb7d04-d430-4f46-af80-293a50223418.jp2
7306,w7306.jp2,web/w7306.jp2,1/1bc2fa54-6cd1-44c7-966c-6bd740175b54.jp2
9439,9439.jp2,archive/crsbi_yw_archive/9439.jp2,c/c32507b8-78ad-4957-92a6-e28432c5880f.jp2
1293,1293.jp2,archive/crsbi_yw_archive/1293.jp2,d/dd26c1b7-f8cd-4d95-841e-caa088db32bd.jp2
19514,19514.jp2,archive/crsbi_ca_archive/19514.jp2,d/d997ef24-c4d1-4f01-9a44-a91af9c21d7d.jp2
5636,w5636.jp2,web/w5636.jp2,e/e419406c-f1b5-4f98-83fd-021e0da51eea.jp2
43884,w43884.jp2,web/w43884.jp2,8/8aab8b35-2734-4fa5-b519-9bcab301d2b2.jp2
Dscn0906-18706,Dscn0906-18706.jp2,archive/crsbi_ca_archive/Dscn0906-18706.jp2,e/eb059c7b-ca38-4ece-a478-dab4a1d1026a.jp2
27218,w27218.jp2,web/w27218.jp2,6/6e8018cd-4190-4845-8aca-f74174d4ea10.jp2
27335-CNV00091,27335-CNV00091.jp2,archive/crsbi_nt_archive/27335-CNV00091.jp2,2/28cab2c5-d0e8-4f24-9911-6d8905aa8693.jp2
43075,w43075.jp2,web/w43075.jp2,2/2ca216fd-2b9f-48e8-a1d2-75ee5c8ed67d.jp2
25269,25269.jp2,archive/crsbi_nh_archive/25269.jp2,2/27fd15c7-201f-451d-b71e-6962e7f86109.jp2
37006,(37006).jp2,archive/crsbi_ha_archive/(37006).jp2,c/c27d4770-cd67-43e6-88e9-42d547fd6aa9.jp2
10652,w10652.jp2,web/w10652.jp2,e/ee82a710-1799-48fa-a9be-1aed021dbd00.jp2
13742,w13742.jp2,web/w13742.jp2,1/11c27fae-d10a-44e2-883a-e7c2f80072e1.jp2
8652,w8652.jp2,web/w8652.jp2,e/edf0b493-2ee4-4075-aefb-f0b0cf5ec6b6.jp2
1444,1444.jp2,archive/crsbi_yw_archive/1444.jp2,7/781e49af-768b-4614-bbf8-3246256f504d.jp2
16310,16310.jp2,archive/crsbi_ir_tg_archive/16310.jp2,a/a92c689d-46a3-4507-9623-ef6df60bd5d1.jp2
39036,w39036.jp2,web/w39036.jp2,9/98ffd747-0488-4d20-9b17-e0efde928e28.jp2
30147,w30147.jp2,web/w30147.jp2,e/e3592753-0db7-4f8d-b05c-109be16cfcf0.jp2
29701-DSCN3295,29701-DSCN3295.jp2,archive/crsbi_ox_archive/29701-DSCN3295.jp2,e/e2106245-f653-4034-ac43-f8a4400e8390.jp2
46277,46277.jp2,archive/crsbi_li_archive/46277.jp2,1/17e6c61e-208d-4e45-b4aa-7e840a1b6ca0.jp2
45957 (2,45957 (2).jp2,archive/crsbi_li_archive/45957 (2).jp2,a/af6d09df-0b1d-461a-8522-e3497cd0c7a8.jp2
Dscn0563-18316,Dscn0563-18316.jp2,archive/crsbi_ca_archive/Dscn0563-18316.jp2,4/4ee205e7-a7c1-4c08-8c00-092242ed9871.jp2
46324,46324.jp2,archive/crsbi_li_archive/46324.jp2,9/9567c616-c3c8-49f6-919f-df38cf3cd7e4.jp2
48417,w48417.jp2,web/w48417.jp2,9/9ddd2543-6970-43bb-81ea-451a4a8c0ff9.jp2
7685,w7685.jp2,web/w7685.jp2,6/6a87dd8f-c845-41c8-910c-a5c54d6eb6c9.jp2
37251,37251.jp2,archive/crsbi_wa_archive/37251.jp2,3/332fc942-ebcc-44e4-baa1-8162826e7d6c.jp2
19787,t19787.jp2,liv/t19787.jp2,8/859fe291-a46c-40c7-b9d1-b9eace991deb.jp2
28232,28232.jp2,archive/crsbi_he_archive/28232.jp2,d/d9c90a40-d535-4c85-9a3f-ad985fdda2c5.jp2
19542,19542.jp2,archive/crsbi_ca_archive/19542.jp2,6/63c44a07-2e2e-44f4-9391-70e92e2a9cd8.jp2
15453,15453.jp2,archive/crsbi_yw_archive/15453.jp2,2/26ecd9bd-b2a9-427f-8182-7575b04ddbf8.jp2
3071,w3071.jp2,web/w3071.jp2,6/6618f274-8370-42c0-a6d7-c357e0be25d3.jp2
19279,19279.jp2,archive/crsbi_ca_archive/19279.jp2,3/398f979a-2bc5-4b2c-9f4a-7c7b27a63de5.jp2
20654,20654.jp2,archive/crsbi_ca_archive/20654.jp2,e/e3d4dbc8-88d1-46e8-994e-f6f451385f75.jp2
24421,w24421.jp2,web/w24421.jp2,e/e03cc7ce-415c-42ef-aba3-0e882a2ee050.jp2
26640,26640.jp2,archive/crsbi_hu_archive/26640.jp2,4/474fe89b-2212-4caa-a165-17ee1888dbd2.jp2
24327-CNV00137,24327-CNV00137.jp2,archive/crsbi_nt_archive/24327-CNV00137.jp2,a/a1867908-a31f-4b3d-99c7-babfe34a71b2.jp2
